,place,year,month,day,2m_temperature,10m_wind_speed,total_precipitation,2m_dewpoint_temperature,surface_pressure,cape,thunderstorm
11000,Guwahati,2021,9,16,29.7,10.4,23.5,25.0625,999.5083333333332,994.1666666666666,0
11001,Guwahati,2021,9,17,30.8,7.8,17.2,24.47083333333333,999.3666666666668,595.4166666666666,0
11002,Guwahati,2021,9,18,29.2,8.9,32.9,24.65833333333333,1000.4708333333332,610.0,0
11003,Guwahati,2021,9,19,31.6,6.9,11.0,24.73333333333333,1001.1791666666668,947.9166666666666,0
11004,Guwahati,2021,9,20,32.5,7.9,8.9,24.52916666666667,1000.8083333333334,1224.5833333333333,0
11005,Guwahati,2021,9,21,31.4,10.2,13.7,24.275,1000.2208333333332,1151.6666666666667,0
11006,Guwahati,2021,9,22,31.9,12.7,4.9,23.83333333333333,999.9666666666668,862.5,0
11007,Guwahati,2021,9,23,32.5,9.7,0.3,23.9375,1000.9833333333332,1038.3333333333333,0
11008,Guwahati,2021,9,24,33.2,10.5,4.7,24.725,1000.6083333333332,1717.5,0
11009,Guwahati,2021,9,25,33.8,13.2,0.5,24.625,999.175,1867.5,0
11010,Guwahati,2021,9,26,34.5,15.1,2.4,24.70833333333333,998.9708333333332,2037.5,0
11011,Guwahati,2021,9,27,35.1,15.5,3.1,24.5,999.2416666666668,2217.083333333333,0
11012,Guwahati,2021,9,28,32.9,8.9,0.9,23.98333333333333,1001.0833333333334,1402.0833333333333,0
11013,Guwahati,2021,9,29,29.3,8.0,1.7,23.77916666666667,1003.0958333333332,778.75,0
11014,Guwahati,2021,9,30,31.7,11.6,0.0,23.2375,1003.0625,687.5,0
11015,Guwahati,2021,10,1,32.1,15.5,4.1,23.679166666666664,1002.2708333333334,1062.5,0
11016,Guwahati,2021,10,2,32.6,14.2,8.6,23.6875,1001.2958333333332,1024.5833333333333,0
11017,Guwahati,2021,10,3,31.2,9.8,16.3,23.941666666666663,1000.3666666666668,609.5833333333334,0
11018,Guwahati,2021,10,4,30.5,10.5,2.3,23.758333333333336,1001.0541666666668,539.1666666666666,0
11019,Guwahati,2021,10,5,30.2,14.6,0.4,23.354166666666668,1002.625,344.1666666666667,0
11020,Guwahati,2021,10,6,31.5,9.5,0.9,23.491666666666664,1000.9875,580.0,0
11021,Guwahati,2021,10,7,31.3,8.5,9.2,23.73333333333333,999.525,620.8333333333334,0
11022,Guwahati,2021,10,8,31.7,7.3,9.7,23.55,998.7208333333332,687.5,0
11023,Guwahati,2021,10,9,32.0,8.4,8.3,23.541666666666668,999.025,815.8333333333334,0
11024,Guwahati,2021,10,10,32.2,9.1,1.6,23.73333333333333,999.7166666666668,925.0,0
11025,Guwahati,2021,10,11,33.0,10.8,0.0,23.766666666666666,998.6708333333332,1008.3333333333334,0
11026,Guwahati,2021,10,12,33.4,10.8,0.0,23.5125,998.0666666666666,803.75,0
11027,Guwahati,2021,10,13,33.7,11.1,0.0,23.5,997.6916666666666,728.75,0
11028,Guwahati,2021,10,14,33.6,8.8,0.0,23.73333333333333,998.0916666666668,825.4166666666666,0
11029,Guwahati,2021,10,15,33.6,12.8,0.0,23.70833333333333,997.2375,930.4166666666666,0
11030,Guwahati,2021,10,16,34.0,15.8,0.0,24.225,999.125,1473.75,0
11031,Guwahati,2021,10,17,32.2,17.2,0.2,23.829166666666666,1001.4291666666668,968.75,0
11032,Guwahati,2021,10,18,32.2,9.7,14.8,23.675,1002.9,785.0,0
11033,Guwahati,2021,10,19,26.9,9.9,33.0,23.7,1005.6166666666668,175.41666666666666,0
11034,Guwahati,2021,10,20,26.7,10.7,7.2,23.6375,1004.6166666666668,175.0,0
11035,Guwahati,2021,10,21,29.7,20.9,2.6,22.916666666666668,1002.0875,457.9166666666667,0
11036,Guwahati,2021,10,22,28.3,10.6,0.0,19.125,1005.4875,64.58333333333333,0
11037,Guwahati,2021,10,23,29.1,9.8,0.0,18.825,1007.0875,62.5,0
11038,Guwahati,2021,10,24,28.9,9.5,0.0,19.475,1007.1041666666666,60.833333333333336,0
11039,Guwahati,2021,10,25,28.3,8.3,4.0,20.366666666666667,1005.6625,247.91666666666663,0
11040,Guwahati,2021,10,26,29.1,10.6,0.1,19.991666666666667,1005.6125,216.66666666666663,0
11041,Guwahati,2021,10,27,29.2,11.1,0.7,20.03333333333333,1006.6291666666666,243.3333333333333,0
11042,Guwahati,2021,10,28,29.1,11.0,0.0,20.016666666666666,1007.1625,222.0833333333333,0
11043,Guwahati,2021,10,29,29.7,11.0,0.0,19.40833333333333,1007.9041666666668,112.5,0
11044,Guwahati,2021,10,30,28.7,8.0,0.0,18.42083333333333,1007.9875,90.0,0
11045,Guwahati,2021,10,31,28.9,13.1,0.0,17.633333333333333,1007.3291666666668,118.75,0
11046,Guwahati,2021,11,1,28.4,13.7,0.0,18.17083333333333,1007.8125,112.5,0
11047,Guwahati,2021,11,2,28.6,13.8,0.0,17.3625,1008.1291666666666,62.91666666666666,0
11048,Guwahati,2021,11,3,28.7,10.3,0.0,17.5125,1007.0,52.5,0
11049,Guwahati,2021,11,4,27.9,9.8,0.0,17.758333333333333,1006.75,128.75,0
11050,Guwahati,2021,11,5,27.7,11.2,0.0,17.662499999999998,1006.0416666666666,23.75,0
11051,Guwahati,2021,11,6,27.9,11.8,0.0,17.525000000000002,1004.45,27.5,0
11052,Guwahati,2021,11,7,27.9,13.8,0.0,16.420833333333334,1004.925,1.6666666666666667,0
11053,Guwahati,2021,11,8,28.4,15.3,0.0,16.120833333333334,1005.7916666666666,0.0,0
11054,Guwahati,2021,11,9,28.3,13.3,0.0,15.7375,1006.4625,0.0,0
11055,Guwahati,2021,11,10,28.5,12.0,0.0,16.2625,1006.2958333333332,0.0,0
11056,Guwahati,2021,11,11,28.2,9.6,0.0,16.0125,1005.9833333333332,0.0,0
11057,Guwahati,2021,11,12,27.6,11.3,0.0,16.7,1006.6958333333332,12.5,0
11058,Guwahati,2021,11,13,27.9,8.9,0.0,17.079166666666666,1006.4958333333334,22.5,0
11059,Guwahati,2021,11,14,27.0,9.2,0.0,16.079166666666666,1006.1458333333334,1.25,0
11060,Guwahati,2021,11,15,27.2,13.3,0.0,16.7,1005.1041666666666,15.0,0
11061,Guwahati,2021,11,16,28.0,15.0,0.0,16.39166666666667,1005.8666666666668,17.916666666666668,0
11062,Guwahati,2021,11,17,27.7,14.9,0.0,15.175,1007.65,0.0,0
11063,Guwahati,2021,11,18,27.8,11.0,0.0,14.654166666666669,1005.9708333333332,0.0,0
11064,Guwahati,2021,11,19,27.3,9.7,0.0,14.558333333333332,1004.35,0.0,0
11065,Guwahati,2021,11,20,27.0,8.1,0.0,14.9875,1004.3958333333334,0.0,0
11066,Guwahati,2021,11,21,26.8,8.7,0.0,15.366666666666667,1005.2333333333332,6.25,0
11067,Guwahati,2021,11,22,26.7,11.2,1.3,16.05,1005.3833333333332,45.41666666666666,0
11068,Guwahati,2021,11,23,26.6,8.7,1.4,15.858333333333334,1006.3875,65.83333333333333,0
11069,Guwahati,2021,11,24,26.8,12.1,0.0,13.85,1007.7791666666668,27.5,0
11070,Guwahati,2021,11,25,26.5,11.0,0.0,13.1,1007.5,18.33333333333333,0
11071,Guwahati,2021,11,26,26.2,12.3,0.0,12.991666666666667,1008.2541666666666,39.583333333333336,0
11072,Guwahati,2021,11,27,26.3,14.7,0.0,12.783333333333331,1009.1333333333332,21.25,0
11073,Guwahati,2021,11,28,26.3,13.8,0.0,12.2875,1009.3375,0.4166666666666667,0
11074,Guwahati,2021,11,29,26.8,10.9,0.0,12.7375,1009.1166666666668,0.0,0
11075,Guwahati,2021,11,30,26.5,15.0,0.0,12.945833333333333,1009.0708333333332,0.0,0
11076,Guwahati,2021,12,1,27.4,14.0,0.0,13.233333333333334,1008.775,0.0,0
11077,Guwahati,2021,12,2,27.6,8.7,0.0,14.4875,1008.225,0.0,0
11078,Guwahati,2021,12,3,27.5,8.5,0.0,15.795833333333334,1009.2291666666666,0.0,0
11079,Guwahati,2021,12,4,28.0,8.7,0.0,16.150000000000002,1008.7333333333332,6.25,0
11080,Guwahati,2021,12,5,28.6,9.7,0.0,16.099999999999998,1008.8083333333334,1.6666666666666667,0
11081,Guwahati,2021,12,6,27.8,11.0,0.0,16.179166666666667,1007.4666666666668,0.8333333333333334,0
11082,Guwahati,2021,12,7,27.2,9.2,0.0,17.125,1008.3041666666668,72.5,0
11083,Guwahati,2021,12,8,27.4,10.9,0.0,16.583333333333332,1010.2625,25.416666666666668,0
11084,Guwahati,2021,12,9,27.7,12.0,0.0,16.304166666666667,1011.2166666666668,21.666666666666668,0
11085,Guwahati,2021,12,10,26.7,8.4,0.0,15.325,1010.3166666666666,53.333333333333336,0
11086,Guwahati,2021,12,11,26.4,7.1,0.0,11.879166666666668,1011.3,25.416666666666668,0
11087,Guwahati,2021,12,12,25.8,11.2,0.0,10.804166666666667,1011.7541666666666,0.0,0
11088,Guwahati,2021,12,13,25.9,11.5,0.0,11.416666666666666,1010.2625,0.0,0
11089,Guwahati,2021,12,14,26.1,7.5,0.0,12.766666666666666,1009.2375,0.4166666666666667,0
11090,Guwahati,2021,12,15,25.3,6.9,0.0,13.4125,1008.9583333333334,0.4166666666666667,0
11091,Guwahati,2021,12,16,25.7,7.9,0.0,12.9,1009.8083333333334,0.0,0
11092,Guwahati,2021,12,17,25.9,9.9,0.0,12.025,1009.3083333333334,0.0,0
11093,Guwahati,2021,12,18,25.8,9.7,0.0,10.741666666666667,1008.7291666666666,0.0,0
11094,Guwahati,2021,12,19,24.8,8.0,0.0,10.533333333333331,1009.475,0.0,0
11095,Guwahati,2021,12,20,25.0,10.0,0.0,10.3375,1009.7541666666666,0.0,0
11096,Guwahati,2021,12,21,24.9,11.3,0.0,9.4875,1008.85,0.0,0
11097,Guwahati,2021,12,22,24.6,8.4,0.1,9.975,1007.7666666666668,75.0,0
11098,Guwahati,2021,12,23,24.2,8.2,0.0,9.704166666666667,1007.6666666666666,1.6666666666666667,0
11099,Guwahati,2021,12,24,24.3,10.1,0.7,9.645833333333334,1008.775,7.916666666666667,0
11100,Guwahati,2021,12,25,24.0,9.9,0.5,10.870833333333332,1009.4708333333332,46.66666666666666,0
11101,Guwahati,2021,12,26,24.2,9.2,0.2,11.295833333333334,1011.3791666666666,81.25,0
11102,Guwahati,2021,12,27,24.4,10.6,0.0,10.220833333333331,1012.4125,16.666666666666668,0
11103,Guwahati,2021,12,28,23.9,15.0,0.0,9.2375,1012.3291666666668,0.0,0
11104,Guwahati,2021,12,29,24.2,13.9,0.0,7.791666666666667,1012.8125,0.0,0
11105,Guwahati,2021,12,30,22.9,12.2,0.0,7.816666666666666,1013.9541666666668,0.0,0
11106,Guwahati,2021,12,31,24.6,8.7,0.0,9.466666666666669,1013.7625,0.0,0
11107,Guwahati,2022,1,1,24.5,12.9,0.0,9.9125,1012.5916666666668,0.0,0
11108,Guwahati,2022,1,2,25.5,12.4,0.0,8.879166666666666,1010.9666666666668,0.0,0
11109,Guwahati,2022,1,3,25.4,8.7,0.0,8.895833333333334,1009.4833333333332,0.0,0
11110,Guwahati,2022,1,4,24.5,10.2,0.0,9.529166666666669,1010.6541666666668,0.0,0
11111,Guwahati,2022,1,5,25.3,9.7,0.0,9.579166666666667,1009.8916666666668,0.0,0
11112,Guwahati,2022,1,6,25.7,8.9,0.0,9.408333333333331,1009.525,0.0,0
11113,Guwahati,2022,1,7,26.5,6.7,0.0,8.804166666666667,1010.1916666666666,0.0,0
11114,Guwahati,2022,1,8,26.8,7.2,0.0,9.679166666666667,1009.55,0.0,0
11115,Guwahati,2022,1,9,26.9,6.2,0.0,10.004166666666666,1007.7291666666666,0.0,0
11116,Guwahati,2022,1,10,27.4,5.7,0.0,10.5,1008.4875,0.0,0
11117,Guwahati,2022,1,11,26.3,9.2,0.0,10.916666666666666,1009.1208333333334,0.0,0
11118,Guwahati,2022,1,12,24.7,15.9,0.4,11.458333333333334,1009.2875,3.75,0
11119,Guwahati,2022,1,13,24.5,16.2,2.3,13.283333333333331,1009.3541666666666,80.0,0
11120,Guwahati,2022,1,14,22.3,11.2,0.0,12.4375,1010.975,7.083333333333333,0
11121,Guwahati,2022,1,15,24.9,12.9,0.0,10.704166666666666,1009.725,0.0,0
11122,Guwahati,2022,1,16,25.3,9.0,0.0,9.504166666666666,1010.4875,7.083333333333333,0
11123,Guwahati,2022,1,17,25.4,14.5,0.0,8.320833333333333,1011.4166666666666,0.0,0
11124,Guwahati,2022,1,18,23.1,12.1,0.0,9.108333333333333,1009.2875,0.0,0
11125,Guwahati,2022,1,19,26.1,9.0,0.4,10.2875,1006.775,48.75,0
11126,Guwahati,2022,1,20,24.0,15.0,7.1,11.516666666666666,1005.3333333333334,90.41666666666669,0
11127,Guwahati,2022,1,21,23.6,10.3,1.5,11.3625,1006.2,80.83333333333333,0
11128,Guwahati,2022,1,22,22.3,8.7,1.8,11.295833333333334,1005.7416666666668,100.0,0
11129,Guwahati,2022,1,23,23.4,12.4,0.2,10.116666666666667,1006.775,23.33333333333333,0
11130,Guwahati,2022,1,24,22.8,19.5,0.3,9.725,1006.4375,13.75,0
11131,Guwahati,2022,1,25,24.0,10.8,1.6,11.770833333333334,1006.6125,43.75,0
11132,Guwahati,2022,1,26,24.0,10.1,3.7,11.675,1007.0791666666668,64.16666666666667,0
11133,Guwahati,2022,1,27,22.6,13.3,3.3,11.245833333333332,1007.325,82.91666666666667,0
11134,Guwahati,2022,1,28,22.1,8.2,0.0,5.45,1008.7541666666666,0.0,0
11135,Guwahati,2022,1,29,22.0,6.3,0.0,4.733333333333333,1008.4,0.0,0
11136,Guwahati,2022,1,30,22.3,8.7,0.0,5.995833333333334,1006.1666666666666,0.0,0
11137,Guwahati,2022,1,31,23.3,10.4,0.0,6.870833333333334,1005.9375,2.083333333333333,0
11138,Guwahati,2022,2,1,19.3,13.7,3.1,9.575,1005.3625,16.666666666666668,0
11139,Guwahati,2022,2,2,22.6,14.3,0.7,10.266666666666667,1007.5791666666668,15.416666666666666,0
11140,Guwahati,2022,2,3,23.7,15.4,0.0,9.541666666666666,1008.5875,20.416666666666668,0
11141,Guwahati,2022,2,4,21.0,19.8,9.6,11.045833333333334,1008.0625,1.25,0
11142,Guwahati,2022,2,5,20.0,17.8,15.1,11.979166666666666,1006.35,142.08333333333334,0
11143,Guwahati,2022,2,6,20.4,8.9,0.0,9.3,1009.7125,0.0,0
11144,Guwahati,2022,2,7,21.6,9.7,1.3,9.845833333333331,1009.2333333333332,28.75,0
11145,Guwahati,2022,2,8,21.9,8.4,4.8,10.916666666666666,1008.8083333333334,41.25,0
11146,Guwahati,2022,2,9,22.5,6.9,0.0,9.9125,1009.5541666666668,19.166666666666668,0
11147,Guwahati,2022,2,10,23.0,11.3,0.2,11.254166666666668,1008.4666666666668,12.916666666666666,0
11148,Guwahati,2022,2,11,23.2,11.5,0.2,11.45,1007.7291666666666,56.25,0
11149,Guwahati,2022,2,12,23.3,9.1,1.0,10.333333333333334,1007.8875,30.416666666666668,0
11150,Guwahati,2022,2,13,24.1,13.2,0.0,9.6125,1006.8208333333332,0.0,0
11151,Guwahati,2022,2,14,26.1,15.1,0.0,7.5375,1006.1458333333334,0.0,0
11152,Guwahati,2022,2,15,26.4,8.8,0.0,7.079166666666667,1005.075,0.0,0
11153,Guwahati,2022,2,16,25.9,8.6,0.0,7.595833333333334,1003.5083333333332,0.0,0
11154,Guwahati,2022,2,17,26.2,11.8,0.0,7.479166666666667,1003.475,1.6666666666666667,0
11155,Guwahati,2022,2,18,26.2,9.2,0.0,6.8,1005.0791666666668,0.0,0
11156,Guwahati,2022,2,19,26.4,13.5,0.0,6.9875,1004.5916666666668,0.0,0
11157,Guwahati,2022,2,20,26.2,17.2,0.8,5.433333333333334,1002.4375,12.5,0
11158,Guwahati,2022,2,21,24.6,17.4,0.9,8.145833333333334,1004.2791666666668,81.66666666666667,0
11159,Guwahati,2022,2,22,25.1,14.7,0.0,7.516666666666667,1009.5416666666666,3.75,0
11160,Guwahati,2022,2,23,24.4,13.1,0.0,8.008333333333333,1011.0,0.8333333333333334,0
11161,Guwahati,2022,2,24,27.6,13.1,0.0,8.708333333333334,1010.5833333333334,5.833333333333333,0
11162,Guwahati,2022,2,25,27.9,18.7,1.8,11.0875,1010.3083333333334,45.0,0
11163,Guwahati,2022,2,26,27.7,12.9,0.1,11.908333333333331,1010.625,30.0,0
11164,Guwahati,2022,2,27,28.0,14.6,0.0,9.6625,1009.0458333333332,9.166666666666666,0
11165,Guwahati,2022,2,28,28.9,17.2,0.0,8.137500000000001,1008.425,4.166666666666667,0
11166,Guwahati,2022,3,1,29.1,13.0,0.0,10.279166666666669,1009.0625,0.0,0
11167,Guwahati,2022,3,2,30.0,8.9,0.0,9.483333333333333,1008.1458333333334,3.75,0
11168,Guwahati,2022,3,3,30.2,12.2,0.0,8.725,1007.4708333333332,0.0,0
11169,Guwahati,2022,3,4,30.6,14.3,0.0,5.833333333333333,1006.2333333333332,0.0,0
11170,Guwahati,2022,3,5,30.9,15.1,0.0,3.5416666666666665,1005.6916666666666,0.0,0
11171,Guwahati,2022,3,6,31.5,12.3,0.0,4.625,1006.3083333333334,0.0,0
11172,Guwahati,2022,3,7,33.9,13.4,0.0,5.825,1005.5291666666668,0.0,0
11173,Guwahati,2022,3,8,35.7,10.3,0.0,6.925,1003.3708333333334,0.0,0
11174,Guwahati,2022,3,9,35.1,11.2,0.0,6.045833333333333,1003.7625,0.0,0
11175,Guwahati,2022,3,10,35.5,8.3,0.0,3.516666666666667,1003.4791666666666,0.0,0
11176,Guwahati,2022,3,11,34.7,8.9,0.0,4.741666666666666,1002.625,0.0,0
11177,Guwahati,2022,3,12,36.0,9.3,0.0,4.933333333333334,1002.0958333333332,0.0,0
11178,Guwahati,2022,3,13,36.5,11.5,0.0,4.258333333333334,1002.5458333333332,0.0,0
11179,Guwahati,2022,3,14,37.3,9.8,0.0,3.158333333333333,1001.9083333333332,0.0,0
11180,Guwahati,2022,3,15,36.8,12.4,0.0,2.6958333333333333,999.7916666666666,0.0,0
11181,Guwahati,2022,3,16,36.4,15.1,0.0,3.3041666666666667,999.1541666666668,0.0,0
11182,Guwahati,2022,3,17,36.1,12.6,0.0,5.420833333333333,1001.1916666666666,0.0,0
11183,Guwahati,2022,3,18,37.4,15.7,0.0,9.320833333333333,1000.9208333333332,0.0,0
11184,Guwahati,2022,3,19,37.3,17.5,0.0,9.791666666666666,998.975,0.0,0
11185,Guwahati,2022,3,20,37.5,17.6,0.0,8.083333333333334,998.5625,0.0,0
11186,Guwahati,2022,3,21,37.4,18.1,0.0,10.275,999.8416666666668,0.0,0
11187,Guwahati,2022,3,22,37.5,9.0,0.0,10.970833333333331,1000.8375,14.166666666666666,0
11188,Guwahati,2022,3,23,37.4,15.5,0.0,10.3125,999.9625,13.333333333333334,0
11189,Guwahati,2022,3,24,38.1,31.3,0.1,7.608333333333333,997.9166666666666,31.666666666666668,0
11190,Guwahati,2022,3,25,33.7,19.2,2.3,13.733333333333334,999.5375,164.16666666666666,0
11191,Guwahati,2022,3,26,31.7,16.8,3.0,15.154166666666669,1001.2916666666666,264.5833333333333,0
11192,Guwahati,2022,3,27,35.3,14.7,0.0,8.608333333333333,1003.8208333333332,9.166666666666666,0
11193,Guwahati,2022,3,28,36.1,17.7,0.0,7.766666666666667,1002.6416666666668,0.8333333333333334,0
11194,Guwahati,2022,3,29,34.0,12.0,0.0,11.825,1001.9166666666666,3.333333333333333,0
11195,Guwahati,2022,3,30,33.4,16.1,0.7,15.166666666666666,1003.1041666666666,6.666666666666667,0
11196,Guwahati,2022,3,31,33.2,10.7,2.5,17.25,1003.3916666666668,22.08333333333333,0
11197,Guwahati,2022,4,1,32.5,17.1,3.7,19.579166666666666,1003.3708333333334,74.16666666666667,1
11198,Guwahati,2022,4,2,33.2,15.2,1.2,19.1,1005.3041666666668,161.66666666666666,1
11199,Guwahati,2022,4,3,33.3,12.5,4.9,20.10833333333333,1003.4291666666668,323.75,1
11200,Guwahati,2022,4,4,34.7,30.4,5.4,20.7875,1002.975,710.0,1
11201,Guwahati,2022,4,5,30.0,12.8,7.3,20.5125,1006.8375,212.91666666666663,1
11202,Guwahati,2022,4,6,31.9,11.6,3.2,20.5625,1006.95,374.5833333333333,1
11203,Guwahati,2022,4,7,33.4,11.9,2.0,19.6125,1005.9,319.1666666666667,1
11204,Guwahati,2022,4,8,33.5,16.2,2.2,18.741666666666667,1004.0625,241.25,1
11205,Guwahati,2022,4,9,30.5,17.3,1.4,18.15,1003.6291666666666,124.16666666666669,1
11206,Guwahati,2022,4,10,31.6,13.1,3.4,18.4125,1002.4625,179.16666666666666,1
11207,Guwahati,2022,4,11,30.9,17.0,0.4,19.275,1001.575,490.8333333333333,0
11208,Guwahati,2022,4,12,32.0,12.5,0.1,19.041666666666668,1001.4583333333334,280.4166666666667,0
11209,Guwahati,2022,4,13,35.2,19.4,7.1,20.625,998.9125,715.4166666666666,1
11210,Guwahati,2022,4,14,33.0,27.3,5.4,22.275,996.075,1367.5,1
11211,Guwahati,2022,4,15,34.7,23.3,1.5,21.52083333333333,996.1833333333334,1346.6666666666667,1
11212,Guwahati,2022,4,16,36.2,24.1,1.2,20.754166666666663,996.9208333333332,1511.25,1
11213,Guwahati,2022,4,17,34.9,31.1,16.6,20.7125,998.5375,1430.8333333333333,1
11214,Guwahati,2022,4,18,30.5,17.4,3.1,19.83333333333333,1002.85,650.0,1
11215,Guwahati,2022,4,19,33.0,12.2,0.8,20.0625,1003.1583333333332,994.1666666666666,1
11216,Guwahati,2022,4,20,28.3,6.9,1.4,20.08333333333333,1003.2375,680.4166666666666,1
11217,Guwahati,2022,4,21,33.1,14.5,0.0,17.470833333333335,1001.8,141.25,0
11218,Guwahati,2022,4,22,34.0,14.9,3.0,19.08333333333333,1001.6791666666668,431.25,1
11219,Guwahati,2022,4,23,33.0,16.1,3.3,21.195833333333333,1000.4958333333334,912.5,1
11220,Guwahati,2022,4,24,33.8,15.7,0.2,21.541666666666668,998.5375,1117.9166666666667,1
11221,Guwahati,2022,4,25,34.1,15.0,0.0,19.945833333333333,999.2583333333332,526.6666666666666,1
11222,Guwahati,2022,4,26,36.0,13.5,1.0,18.89583333333333,1000.1208333333334,541.6666666666666,1
11223,Guwahati,2022,4,27,35.1,17.0,16.2,20.3125,1000.3875,769.5833333333334,1
11224,Guwahati,2022,4,28,35.5,13.8,0.2,18.6375,1001.3333333333334,630.8333333333334,1
11225,Guwahati,2022,4,29,35.9,17.9,4.0,19.1375,1000.4791666666666,660.8333333333334,1
11226,Guwahati,2022,4,30,26.1,15.0,4.5,19.6375,1001.9791666666666,119.16666666666669,1
11227,Guwahati,2022,5,1,29.8,9.2,1.4,19.34583333333333,1000.3416666666668,256.6666666666667,1
11228,Guwahati,2022,5,2,33.6,10.9,3.3,19.941666666666663,999.7333333333332,577.0833333333334,1
11229,Guwahati,2022,5,3,32.8,12.9,3.4,19.854166666666668,1001.7,292.5,1
11230,Guwahati,2022,5,4,32.4,19.6,0.1,18.825,1002.8125,262.5,0
11231,Guwahati,2022,5,5,34.0,14.2,0.1,18.479166666666668,1001.2416666666668,202.91666666666663,0
11232,Guwahati,2022,5,6,34.9,9.7,0.4,19.425,1000.3541666666666,314.5833333333333,0
11233,Guwahati,2022,5,7,35.9,15.3,11.6,21.054166666666667,1000.3,556.6666666666666,1
11234,Guwahati,2022,5,8,36.1,14.3,1.7,20.779166666666665,999.4125,430.8333333333333,1
11235,Guwahati,2022,5,9,36.4,13.9,2.1,20.416666666666668,999.5541666666668,297.5,1
11236,Guwahati,2022,5,10,31.6,9.5,0.5,20.4875,1000.2125,114.16666666666669,0
11237,Guwahati,2022,5,11,33.4,14.5,10.7,22.508333333333336,998.6791666666668,416.25,1
11238,Guwahati,2022,5,12,34.2,15.9,12.0,22.89583333333333,997.5916666666668,452.9166666666667,1
11239,Guwahati,2022,5,13,26.3,9.5,30.6,23.45,996.0416666666666,194.5833333333333,1
11240,Guwahati,2022,5,14,30.9,9.1,15.3,23.89583333333333,996.3,449.1666666666667,1
11241,Guwahati,2022,5,15,27.7,6.5,7.8,23.95833333333333,998.8833333333332,358.75,1
11242,Guwahati,2022,5,16,26.6,8.6,9.2,23.791666666666668,998.8208333333332,327.0833333333333,1
11243,Guwahati,2022,5,17,26.1,6.5,39.2,23.08333333333333,997.9208333333332,127.08333333333331,1
11244,Guwahati,2022,5,18,30.9,11.6,22.1,23.870833333333334,998.4875,882.0833333333334,1
11245,Guwahati,2022,5,19,31.7,14.8,11.8,23.34166666666667,999.3791666666666,560.8333333333334,1
11246,Guwahati,2022,5,20,30.6,15.3,7.5,22.4125,998.8666666666668,375.4166666666667,1
11247,Guwahati,2022,5,21,29.6,18.0,12.6,22.0875,995.6583333333332,318.75,1
11248,Guwahati,2022,5,22,31.3,10.8,12.3,22.71666666666667,994.0833333333334,660.4166666666666,1
11249,Guwahati,2022,5,23,31.8,11.2,4.0,22.525,995.2833333333332,672.5,1
11250,Guwahati,2022,5,24,33.9,10.1,1.0,22.025,997.525,422.0833333333333,1
11251,Guwahati,2022,5,25,31.6,7.7,11.5,23.175,998.4125,429.5833333333333,1
11252,Guwahati,2022,5,26,33.0,17.0,3.5,22.46666666666667,997.0666666666666,425.4166666666667,1
11253,Guwahati,2022,5,27,33.8,18.0,1.4,21.704166666666666,995.3916666666668,500.0,1
11254,Guwahati,2022,5,28,33.8,11.6,1.1,21.425,995.3583333333332,510.0,1
11255,Guwahati,2022,5,29,34.0,10.9,1.9,21.758333333333336,995.8,292.9166666666667,1
11256,Guwahati,2022,5,30,32.8,7.2,17.6,23.579166666666666,996.0,664.1666666666666,1
11257,Guwahati,2022,5,31,33.7,8.2,7.5,23.92083333333333,995.1416666666668,881.25,1
11258,Guwahati,2022,6,1,33.5,9.0,12.5,24.241666666666664,995.6666666666666,768.75,1
11259,Guwahati,2022,6,2,33.3,9.5,19.7,24.479166666666668,995.5416666666666,785.8333333333334,1
11260,Guwahati,2022,6,3,34.3,8.6,13.4,24.3375,995.275,762.5,1
11261,Guwahati,2022,6,4,31.3,6.3,19.7,24.35833333333333,996.8583333333332,597.0833333333334,1
11262,Guwahati,2022,6,5,31.9,13.3,9.6,23.554166666666664,997.4291666666668,227.91666666666663,1
11263,Guwahati,2022,6,6,33.8,10.2,8.2,24.075,996.6958333333332,575.4166666666666,1
11264,Guwahati,2022,6,7,33.9,13.7,12.8,24.566666666666663,995.6333333333332,915.4166666666666,1
11265,Guwahati,2022,6,8,32.9,12.9,18.7,25.075,995.0583333333334,1000.0,1
11266,Guwahati,2022,6,9,28.6,8.3,28.4,24.77916666666667,995.8625,561.25,1
11267,Guwahati,2022,6,10,31.4,13.0,18.0,24.8125,995.4541666666668,635.8333333333334,1
11268,Guwahati,2022,6,11,31.3,12.0,16.9,25.08333333333333,995.5583333333334,1014.1666666666666,1
11269,Guwahati,2022,6,12,31.9,14.8,9.8,24.479166666666668,996.9208333333332,772.9166666666666,1
11270,Guwahati,2022,6,13,28.4,6.2,7.2,24.15833333333333,998.2041666666668,255.41666666666663,1
11271,Guwahati,2022,6,14,27.9,10.0,20.4,24.2,997.6958333333332,206.25,1
11272,Guwahati,2022,6,15,26.4,10.0,33.5,24.02916666666667,997.7416666666668,144.16666666666666,1
11273,Guwahati,2022,6,16,25.1,8.9,32.1,23.691666666666663,997.7666666666668,86.25,1
11274,Guwahati,2022,6,17,28.4,8.2,14.1,23.945833333333336,997.3458333333332,196.25,1
11275,Guwahati,2022,6,18,29.8,8.7,20.9,24.35833333333333,997.6916666666666,422.5,1
11276,Guwahati,2022,6,19,30.6,8.7,26.7,24.579166666666666,996.8125,540.0,1
11277,Guwahati,2022,6,20,30.6,12.3,21.7,24.754166666666663,995.275,743.75,1
